year_month,hotel,country,meal,market_segment,reserved_room_type,booking_id,adult_nights,children_nights,stays_in_weekend_nights,stays_in_week_nights,room_nights,revenue,adr,average_stay
2016-02,Resort Hotel,NLD,BB,Online TA,D,4,21,0,3,9,12,684.0,57.0,3.0
2016-02,Resort Hotel,NLD,BB,Online TA,E,3,26,0,3,10,13,794.4,61.107692307692304,4.333333333333333
2016-02,Resort Hotel,NLD,BB,Online TA,G,3,10,6,0,5,5,480.0,96.0,1.6666666666666667
2016-02,Resort Hotel,NLD,HB,Offline TA/TO,A,1,16,0,2,6,8,440.0,55.0,8.0
2016-02,Resort Hotel,NLD,HB,Online TA,E,1,14,0,2,5,7,672.0,96.0,7.0
2016-02,Resort Hotel,NOR,BB,Offline TA/TO,E,1,10,0,2,3,5,225.0,45.0,5.0
2016-02,Resort Hotel,NZL,BB,Corporate,A,1,5,0,2,3,5,246.5,49.3,5.0
2016-02,Resort Hotel,OMN,BB,Online TA,A,1,6,0,0,3,3,144.0,48.0,3.0
2016-02,Resort Hotel,POL,BB,Offline TA/TO,A,2,8,0,2,2,4,104.4,26.1,2.0
2016-02,Resort Hotel,POL,HB,Online TA,G,1,15,0,2,3,5,381.9,76.38,5.0
2016-02,Resort Hotel,PRT,BB,Corporate,A,96,191,0,27,143,170,5762.01,33.894176470588235,1.7708333333333333
2016-02,Resort Hotel,PRT,BB,Corporate,E,2,2,0,2,0,2,122.0,61.0,1.0
2016-02,Resort Hotel,PRT,BB,Direct,A,110,286,3,41,134,175,7868.3,44.96171428571429,1.5909090909090908
2016-02,Resort Hotel,PRT,BB,Direct,C,3,14,8,3,4,7,526.0,75.14285714285714,2.3333333333333335
2016-02,Resort Hotel,PRT,BB,Direct,D,23,77,0,6,33,39,2446.5,62.73076923076923,1.6956521739130435
2016-02,Resort Hotel,PRT,BB,Direct,E,21,67,0,6,29,35,2227.49,63.64257142857142,1.6666666666666667
2016-02,Resort Hotel,PRT,BB,Direct,F,8,20,0,0,10,10,657.2,65.72,1.25
2016-02,Resort Hotel,PRT,BB,Direct,G,2,12,9,4,2,6,564.0,94.0,3.0
2016-02,Resort Hotel,PRT,BB,Direct,H,2,16,4,3,5,8,796.0,99.5,4.0
2016-02,Resort Hotel,PRT,BB,Offline TA/TO,A,74,226,3,38,108,146,4597.08,31.486849315068493,1.972972972972973
2016-02,Resort Hotel,PRT,BB,Offline TA/TO,D,7,45,0,7,12,19,931.12,49.00631578947368,2.7142857142857144
2016-02,Resort Hotel,PRT,BB,Offline TA/TO,E,1,14,0,2,5,7,297.5,42.5,7.0
2016-02,Resort Hotel,PRT,BB,Online TA,A,111,368,3,55,167,222,10784.49,48.578783783783784,2.0
2016-02,Resort Hotel,PRT,BB,Online TA,D,11,42,3,5,16,21,1294.8,61.65714285714286,1.9090909090909092
2016-02,Resort Hotel,PRT,BB,Online TA,E,10,38,0,6,14,20,1401.59,70.0795,2.0
2016-02,Resort Hotel,PRT,BB,Online TA,F,2,28,7,4,10,14,747.88,53.42,7.0
2016-02,Resort Hotel,PRT,BB,Online TA,G,6,30,6,4,11,15,1376.0,91.73333333333333,2.5
2016-02,Resort Hotel,PRT,BB,Online TA,H,1,6,4,2,0,2,246.0,123.0,2.0
2016-02,Resort Hotel,PRT,FB,Direct,A,1,8,0,2,6,8,440.0,55.0,8.0
2016-02,Resort Hotel,PRT,FB,Offline TA/TO,A,3,15,0,2,4,6,522.0,87.0,2.0
2016-02,Resort Hotel,PRT,HB,Complementary,A,1,2,0,0,1,1,56.0,56.0,1.0
2016-02,Resort Hotel,PRT,HB,Corporate,A,6,9,0,3,6,9,414.0,46.0,1.5
2016-02,Resort Hotel,PRT,HB,Direct,A,8,54,0,8,19,27,1794.06,66.44666666666666,3.375
2016-02,Resort Hotel,PRT,HB,Direct,D,5,18,0,0,10,10,899.0,89.9,2.0
2016-02,Resort Hotel,PRT,HB,Direct,E,3,16,0,2,6,8,766.01,95.75125,2.6666666666666665
2016-02,Resort Hotel,PRT,HB,Direct,G,1,8,4,2,2,4,586.0,146.5,4.0
2016-02,Resort Hotel,PRT,HB,Direct,H,1,2,2,0,1,1,174.0,174.0,1.0
2016-02,Resort Hotel,PRT,HB,Groups,A,2,6,0,0,4,4,174.0,43.5,2.0
2016-02,Resort Hotel,PRT,HB,Offline TA/TO,A,10,41,9,12,9,21,1296.14,61.72095238095238,2.1
2016-02,Resort Hotel,PRT,HB,Offline TA/TO,D,1,6,0,2,1,3,189.0,63.0,3.0
2016-02,Resort Hotel,PRT,HB,Offline TA/TO,E,1,6,0,2,1,3,231.0,77.0,3.0
2016-02,Resort Hotel,PRT,HB,Online TA,A,5,24,0,6,6,12,1024.0,85.33333333333333,2.4
2016-02,Resort Hotel,PRT,HB,Online TA,D,3,10,0,2,3,5,316.76,63.352,1.6666666666666667
2016-02,Resort Hotel,PRT,HB,Online TA,E,3,10,1,3,2,5,425.8,85.16,1.6666666666666667
2016-02,Resort Hotel,PRT,HB,Online TA,G,2,4,3,0,2,2,287.0,143.5,1.0
2016-02,Resort Hotel,PRT,Undefined,Direct,D,1,6,3,2,1,3,119.01,39.67,3.0
2016-02,Resort Hotel,PRT,Undefined,Direct,E,1,10,0,2,3,5,494.0,98.8,5.0
2016-02,Resort Hotel,PRT,Undefined,Groups,A,12,48,2,24,0,24,1756.0,73.16666666666667,2.0
2016-02,Resort Hotel,PRT,Undefined,Groups,D,16,87,3,32,16,48,3433.92,71.54,3.0
2016-02,Resort Hotel,PRT,Undefined,Offline TA/TO,A,1,6,0,1,2,3,165.0,55.0,3.0
2016-02,Resort Hotel,RUS,BB,Offline TA/TO,A,1,14,0,2,5,7,241.99,34.57,7.0
2016-02,Resort Hotel,RUS,BB,Online TA,A,1,5,0,2,3,5,205.0,41.0,5.0
2016-02,Resort Hotel,SUR,BB,Online TA,G,1,6,6,0,3,3,294.0,98.0,3.0
2016-02,Resort Hotel,SWE,BB,Direct,A,1,2,0,0,1,1,65.0,65.0,1.0
2016-02,Resort Hotel,SWE,BB,Online TA,A,2,14,0,2,5,7,333.96,47.708571428571425,3.5
2016-02,Resort Hotel,SWE,BB,Online TA,E,2,12,0,0,6,6,408.0,68.0,3.0
2016-02,Resort Hotel,SWE,BB,Online TA,G,1,14,14,2,5,7,651.0,93.0,7.0
2016-02,Resort Hotel,USA,BB,Direct,D,1,2,0,0,1,1,46.0,46.0,1.0
2016-02,Resort Hotel,USA,BB,Online TA,A,4,20,0,3,7,10,400.84000000000003,40.084,2.5
2016-03,City Hotel,AGO,BB,Corporate,A,1,2,0,0,2,2,198.4,99.2,2.0
2016-03,City Hotel,AGO,BB,Online TA,D,1,6,0,2,1,3,330.0,110.0,3.0
2016-03,City Hotel,ARG,BB,Offline TA/TO,A,2,20,0,2,8,10,584.4000000000001,58.44000000000001,5.0
2016-03,City Hotel,ARG,BB,Online TA,A,3,22,0,5,6,11,813.36,73.94181818181818,3.6666666666666665
2016-03,City Hotel,ARG,BB,Online TA,B,1,2,0,0,1,1,12.0,12.0,1.0
2016-03,City Hotel,ARG,SC,Online TA,A,1,4,0,0,2,2,107.44,53.72,2.0
2016-03,City Hotel,ARM,SC,Online TA,A,1,8,0,1,3,4,263.0,65.75,4.0
2016-03,City Hotel,AUS,BB,Corporate,A,1,3,0,1,2,3,237.0,79.0,3.0
2016-03,City Hotel,AUS,BB,Direct,A,1,4,0,0,4,4,500.0,125.0,4.0
2016-03,City Hotel,AUS,BB,Online TA,A,2,12,0,1,5,6,415.59000000000003,69.265,3.0
2016-03,City Hotel,AUS,SC,Online TA,A,2,10,0,2,3,5,542.6,108.52000000000001,2.5
2016-03,City Hotel,AUT,BB,Groups,A,9,54,0,10,17,27,2238.0,82.88888888888889,3.0
2016-03,City Hotel,AUT,BB,Offline TA/TO,A,10,93,9,11,37,48,2529.61,52.700208333333336,4.8
2016-03,City Hotel,AUT,BB,Offline TA/TO,D,1,28,0,4,10,14,714.0,51.0,14.0
2016-03,City Hotel,AUT,BB,Online TA,A,3,26,0,4,9,13,991.22,76.2476923076923,4.333333333333333
2016-03,City Hotel,AUT,BB,Online TA,B,2,8,8,4,4,8,638.4,79.8,4.0
2016-03,City Hotel,AUT,BB,Online TA,D,6,54,0,5,18,23,2643.67,114.94217391304348,3.8333333333333335
2016-03,City Hotel,AUT,SC,Direct,A,1,4,0,0,2,2,186.0,93.0,2.0
2016-03,City Hotel,AUT,SC,Online TA,A,6,51,0,3,17,20,1649.72,82.486,3.3333333333333335
2016-03,City Hotel,AZE,BB,Online TA,B,1,2,2,0,1,1,83.03,83.03,1.0
2016-03,City Hotel,BEL,BB,Direct,A,2,10,0,1,4,5,384.22,76.84400000000001,2.5
2016-03,City Hotel,BEL,BB,Direct,B,4,36,0,4,14,18,1261.02,70.05666666666667,4.5
2016-03,City Hotel,BEL,BB,Direct,D,2,3,0,0,2,2,198.0,99.0,1.0
2016-03,City Hotel,BEL,BB,Offline TA/TO,A,6,38,0,6,13,19,1349.6,71.03157894736842,3.1666666666666665
2016-03,City Hotel,BEL,BB,Offline TA/TO,B,2,8,2,0,4,4,340.4,85.1,2.0
2016-03,City Hotel,BEL,BB,Online TA,A,25,142,7,11,57,68,6916.08,101.70705882352941,2.72
2016-03,City Hotel,BEL,BB,Online TA,B,2,6,6,0,6,6,468.45000000000005,78.075,3.0
2016-03,City Hotel,BEL,BB,Online TA,D,17,115,0,14,46,60,5927.97,98.79950000000001,3.5294117647058822
2016-03,City Hotel,BEL,SC,Online TA,A,4,22,0,2,9,11,796.6,72.41818181818182,2.75
2016-03,City Hotel,BGR,BB,Offline TA/TO,A,1,12,0,2,4,6,408.0,68.0,6.0
2016-03,City Hotel,BGR,BB,Online TA,A,2,18,0,3,6,9,863.0,95.88888888888889,4.5
2016-03,City Hotel,BGR,BB,Online TA,D,1,12,0,0,4,4,469.2,117.3,4.0
2016-03,City Hotel,BRA,BB,Direct,A,3,10,0,1,4,5,519.0,103.8,1.6666666666666667
2016-03,City Hotel,BRA,BB,Groups,A,2,4,0,2,0,2,164.0,82.0,1.0
2016-03,City Hotel,BRA,BB,Offline TA/TO,A,11,22,0,9,4,13,960.8,73.9076923076923,1.1818181818181819
2016-03,City Hotel,BRA,BB,Online TA,A,5,40,6,6,16,22,2117.29,96.24045454545454,4.4
2016-03,City Hotel,BRA,BB,Online TA,D,6,37,0,6,11,17,1787.96,105.17411764705882,2.8333333333333335
2016-03,City Hotel,BRA,SC,Offline TA/TO,A,1,6,0,1,2,3,188.39999999999998,62.79999999999999,3.0
2016-03,City Hotel,BRA,SC,Online TA,A,7,34,0,2,15,17,1369.74,80.5729411764706,2.4285714285714284
2016-03,City Hotel,CHE,BB,Direct,A,1,3,0,1,0,1,102.5,102.5,1.0
2016-03,City Hotel,CHE,BB,Direct,B,2,14,14,4,10,14,1056.9299999999998,75.49499999999999,7.0
2016-03,City Hotel,CHE,BB,Groups,A,1,6,0,0,2,2,206.0,103.0,2.0
2016-03,City Hotel,CHE,BB,Offline TA/TO,A,3,24,0,2,10,12,694.98,57.915,4.0
2016-03,City Hotel,CHE,BB,Offline TA/TO,B,2,16,0,4,4,8,598.4,74.8,4.0
2016-03,City Hotel,CHE,BB,Online TA,A,14,88,0,9,40,49,4122.6900000000005,84.13653061224491,3.5
2016-03,City Hotel,CHE,BB,Online TA,B,4,24,0,4,8,12,1230.96,102.58,3.0
2016-03,City Hotel,CHE,BB,Online TA,D,10,82,0,11,26,37,4238.96,114.56648648648648,3.7
2016-03,City Hotel,CHE,BB,Online TA,E,1,6,0,1,2,3,285.75,95.25,3.0
2016-03,City Hotel,CHE,BB,Online TA,F,3,28,28,4,10,14,1644.72,117.48,4.666666666666667
2016-03,City Hotel,CHE,SC,Online TA,A,7,30,0,5,16,21,1600.47,76.21285714285715,3.0
2016-03,City Hotel,CHL,BB,Offline TA/TO,A,1,8,0,1,3,4,182.0,45.5,4.0
2016-03,City Hotel,CHL,BB,Online TA,A,1,6,0,0,3,3,273.0,91.0,3.0
2016-03,City Hotel,CHN,BB,Offline TA/TO,A,2,6,0,0,4,4,259.44,64.86,2.0
2016-03,City Hotel,CHN,BB,Online TA,A,4,9,0,1,4,5,480.72,96.144,1.25
2016-03,City Hotel,CHN,BB,Online TA,D,2,6,0,1,1,2,291.6,145.8,1.0
2016-03,City Hotel,CHN,SC,Online TA,A,2,10,0,2,3,5,410.1,82.02000000000001,2.5
2016-03,City Hotel,CN,BB,Online TA,F,1,4,4,0,2,2,402.0,201.0,2.0
2016-03,City Hotel,CN,SC,Online TA,A,3,11,0,2,4,6,422.79999999999995,70.46666666666665,2.0
2016-03,City Hotel,COL,BB,Direct,A,2,15,0,3,2,5,575.5,115.1,2.5
2016-03,City Hotel,COL,BB,Online TA,D,1,1,0,0,1,1,67.22,67.22,1.0
2016-03,City Hotel,COL,SC,Direct,E,1,6,0,2,4,6,582.0,97.0,6.0
2016-03,City Hotel,COL,SC,Online TA,A,1,1,0,0,1,1,97.0,97.0,1.0
2016-03,City Hotel,CZE,BB,Groups,A,1,4,0,0,4,4,204.0,51.0,4.0
2016-03,City Hotel,CZE,BB,Online TA,A,3,22,0,3,8,11,895.31,81.39181818181818,3.6666666666666665
2016-03,City Hotel,DEU,BB,Complementary,A,1,2,0,1,0,1,139.0,139.0,1.0
2016-03,City Hotel,DEU,BB,Corporate,A,4,4,0,0,4,4,344.0,86.0,1.0
2016-03,City Hotel,DEU,BB,Corporate,D,4,12,0,1,11,12,906.0,75.5,3.0
2016-03,City Hotel,DEU,BB,Direct,A,8,47,0,5,18,23,2001.8,87.03478260869565,2.875
2016-03,City Hotel,DEU,BB,Direct,D,6,50,0,6,17,23,2083.24,90.57565217391303,3.8333333333333335
2016-03,City Hotel,DEU,BB,Groups,A,4,28,0,2,9,11,850.0,77.27272727272727,2.75
2016-03,City Hotel,DEU,BB,Offline TA/TO,A,47,393,5,61,138,199,11920.87,59.90386934673367,4.23404255319149
2016-03,City Hotel,DEU,BB,Offline TA/TO,D,10,92,4,12,32,44,2903.53,65.98931818181819,4.4
2016-03,City Hotel,DEU,BB,Offline TA/TO,E,1,21,0,2,5,7,731.85,104.55,7.0
2016-03,City Hotel,DEU,BB,Online TA,A,54,387,22,50,148,198,17271.8,87.23131313131313,3.6666666666666665
2016-03,City Hotel,DEU,BB,Online TA,D,24,235,14,33,82,115,11057.85,96.15521739130435,4.791666666666667
2016-03,City Hotel,DEU,BB,Online TA,F,1,4,4,0,2,2,324.9,162.45,2.0
2016-03,City Hotel,DEU,HB,Offline TA/TO,A,8,89,0,10,38,48,5001.1,104.18958333333335,6.0
2016-03,City Hotel,DEU,HB,Offline TA/TO,D,2,11,0,1,7,8,743.0,92.875,4.0
2016-03,City Hotel,DEU,HB,Online TA,D,1,2,0,0,1,1,156.0,156.0,1.0
2016-03,City Hotel,DEU,SC,Offline TA/TO,A,1,4,0,1,1,2,125.6,62.8,2.0
2016-03,City Hotel,DEU,SC,Online TA,A,21,118,0,9,63,72,5192.39,72.11652777777778,3.4285714285714284
2016-03,City Hotel,DEU,SC,Online TA,B,2,14,0,2,5,7,509.9,72.84285714285714,3.5
2016-03,City Hotel,DNK,BB,Online TA,A,10,58,9,8,25,33,3631.44,110.04363636363637,3.3
2016-03,City Hotel,DNK,BB,Online TA,D,2,18,0,3,6,9,915.1800000000001,101.68666666666667,4.5
2016-03,City Hotel,DNK,SC,Online TA,A,2,14,0,1,6,7,544.75,77.82142857142857,3.5
2016-03,City Hotel,DZA,BB,Offline TA/TO,A,1,8,0,1,3,4,269.28,67.32,4.0
2016-03,City Hotel,DZA,HB,Offline TA/TO,A,11,61,0,11,30,41,3972.0,96.8780487804878,3.727272727272727
2016-03,City Hotel,ESP,BB,Corporate,A,3,4,0,2,1,3,234.0,78.0,1.0
2016-03,City Hotel,ESP,BB,Corporate,D,4,5,0,0,5,5,237.0,47.4,1.25
2016-03,City Hotel,ESP,BB,Direct,A,17,73,4,6,32,38,4141.3099999999995,108.98184210526314,2.235294117647059
2016-03,City Hotel,ESP,BB,Direct,D,2,16,4,3,5,8,1130.0,141.25,4.0
2016-03,City Hotel,ESP,BB,Direct,E,3,24,6,0,9,9,1789.7099999999998,198.85666666666665,3.0
2016-03,City Hotel,ESP,BB,Direct,G,1,9,6,0,3,3,731.7,243.9,3.0
2016-03,City Hotel,ESP,BB,Groups,A,8,40,0,2,18,20,1490.0,74.5,2.5
2016-03,City Hotel,ESP,BB,Offline TA/TO,A,21,85,0,6,49,55,3311.36,60.206545454545456,2.619047619047619
2016-03,City Hotel,ESP,BB,Online TA,A,65,400,52,41,158,199,22278.4,111.95175879396986,3.0615384615384613
2016-03,City Hotel,ESP,BB,Online TA,B,1,1,0,0,1,1,103.0,103.0,1.0
2016-03,City Hotel,ESP,BB,Online TA,D,34,260,0,21,88,109,14116.37,129.50798165137616,3.2058823529411766
2016-03,City Hotel,ESP,BB,Online TA,F,8,50,47,5,20,25,4562.47,182.49880000000002,3.125
2016-03,City Hotel,ESP,HB,Offline TA/TO,A,2,14,0,2,5,7,757.72,108.24571428571429,3.5
2016-03,City Hotel,ESP,HB,Online TA,A,1,10,0,2,3,5,590.5,118.1,5.0
2016-03,City Hotel,ESP,HB,Online TA,D,6,53,2,6,17,23,3850.9700000000003,167.43347826086958,3.8333333333333335
2016-03,City Hotel,ESP,SC,Offline TA/TO,A,4,18,0,2,8,10,722.4,72.24,2.5
2016-03,City Hotel,ESP,SC,Online TA,A,25,104,4,7,47,54,5567.4,103.1,2.16
2016-03,City Hotel,EST,HB,Online TA,D,1,10,0,0,5,5,648.0,129.6,5.0
2016-03,City Hotel,FIN,BB,Direct,D,1,2,0,0,1,1,112.0,112.0,1.0
2016-03,City Hotel,FIN,BB,Online TA,A,4,26,4,4,9,13,850.23,65.40230769230769,3.25
2016-03,City Hotel,FIN,BB,Online TA,D,1,8,0,2,2,4,381.6,95.4,4.0
2016-03,City Hotel,FIN,BB,Online TA,E,1,8,0,2,2,4,418.6,104.65,4.0
2016-03,City Hotel,FIN,SC,Online TA,A,4,23,0,7,7,14,1012.31,72.30785714285715,3.5
2016-03,City Hotel,FRA,BB,Aviation,A,1,1,0,0,1,1,91.0,91.0,1.0
2016-03,City Hotel,FRA,BB,Corporate,A,4,7,0,1,6,7,558.0,79.71428571428571,1.75
2016-03,City Hotel,FRA,BB,Corporate,D,3,9,0,0,9,9,681.0,75.66666666666667,3.0
2016-03,City Hotel,FRA,BB,Direct,A,15,115,0,14,46,60,4706.79,78.4465,4.0
2016-03,City Hotel,FRA,BB,Direct,D,4,24,0,0,12,12,1216.8000000000002,101.40000000000002,3.0
2016-03,City Hotel,FRA,BB,Groups,A,2,9,0,0,6,6,570.0,95.0,3.0
2016-03,City Hotel,FRA,BB,Offline TA/TO,A,67,406,2,62,147,209,16006.09,76.58416267942584,3.1194029850746268
2016-03,City Hotel,FRA,BB,Offline TA/TO,B,2,5,0,0,5,5,155.0,31.0,2.5
2016-03,City Hotel,FRA,BB,Offline TA/TO,D,1,6,0,1,2,3,180.0,60.0,3.0
2016-03,City Hotel,FRA,BB,Offline TA/TO,F,1,6,0,2,1,3,255.0,85.0,3.0
2016-03,City Hotel,FRA,BB,Online TA,A,82,579,13,84,217,301,26839.29,89.16707641196014,3.6707317073170733
2016-03,City Hotel,FRA,BB,Online TA,B,2,7,0,1,3,4,412.0,103.0,2.0
2016-03,City Hotel,FRA,BB,Online TA,D,26,171,7,16,64,80,8819.07,110.23837499999999,3.076923076923077
2016-03,City Hotel,FRA,BB,Online TA,E,2,24,0,3,9,12,1105.26,92.105,6.0
2016-03,City Hotel,FRA,HB,Groups,A,1,2,0,0,2,2,140.0,70.0,2.0
2016-03,City Hotel,FRA,HB,Offline TA/TO,A,1,6,0,0,3,3,351.0,117.0,3.0
2016-03,City Hotel,FRA,HB,Offline TA/TO,D,1,8,0,1,3,4,432.8,108.2,4.0
2016-03,City Hotel,FRA,HB,Online TA,A,2,10,0,0,5,5,727.2,145.44,2.5
2016-03,City Hotel,FRA,HB,Online TA,D,3,20,0,5,5,10,1361.4,136.14000000000001,3.3333333333333335
2016-03,City Hotel,FRA,SC,Offline TA/TO,A,1,8,0,1,3,4,251.2,62.8,4.0
2016-03,City Hotel,FRA,SC,Online TA,A,28,151,0,24,53,77,5893.16,76.53454545454545,2.75
2016-03,City Hotel,GBR,BB,Direct,A,6,47,2,6,15,21,2002.65,95.36428571428571,3.5
2016-03,City Hotel,GBR,BB,Direct,D,1,4,0,1,1,2,180.0,90.0,2.0
2016-03,City Hotel,GBR,BB,Offline TA/TO,A,11,75,0,14,25,39,2528.14,64.82410256410256,3.5454545454545454
2016-03,City Hotel,GBR,BB,Offline TA/TO,D,7,54,0,7,20,27,1714.6,63.5037037037037,3.857142857142857
2016-03,City Hotel,GBR,BB,Online TA,A,34,245,3,38,90,128,9995.68,78.09125,3.764705882352941
2016-03,City Hotel,GBR,BB,Online TA,D,14,104,0,16,33,49,4930.1,100.61428571428573,3.5
2016-03,City Hotel,GBR,BB,Online TA,F,3,12,8,2,4,6,1104.9,184.15,2.0
2016-03,City Hotel,GBR,HB,Online TA,A,5,28,1,2,12,14,1533.0,109.5,2.8
2016-03,City Hotel,GBR,SC,Direct,A,2,4,0,0,4,4,388.0,97.0,2.0
2016-03,City Hotel,GBR,SC,Offline TA/TO,A,1,10,0,0,5,5,297.5,59.5,5.0
2016-03,City Hotel,GBR,SC,Online TA,A,27,190,0,22,75,97,6928.61,71.42896907216495,3.5925925925925926
2016-03,City Hotel,GNB,BB,Direct,A,4,41,0,11,30,41,3272.8500000000004,79.82560975609756,10.25
2016-03,City Hotel,GNB,BB,Offline TA/TO,A,1,4,0,0,2,2,204.0,102.0,2.0
2016-03,City Hotel,HRV,SC,Online TA,A,1,6,0,0,3,3,256.5,85.5,3.0
2016-03,City Hotel,HUN,BB,Direct,B,2,12,0,0,6,6,426.59999999999997,71.1,3.0
2016-03,City Hotel,HUN,BB,Online TA,A,3,16,0,2,6,8,702.31,87.78875,2.6666666666666665
2016-03,City Hotel,HUN,BB,Online TA,D,1,8,0,1,3,4,496.0,124.0,4.0
2016-03,City Hotel,HUN,SC,Online TA,A,1,4,0,0,2,2,179.0,89.5,2.0
2016-03,City Hotel,IDN,SC,Online TA,A,1,3,0,2,1,3,224.85000000000002,74.95,3.0
2016-03,City Hotel,IND,BB,Corporate,D,1,3,0,0,3,3,228.0,76.0,3.0
2016-03,City Hotel,IND,BB,Online TA,A,1,6,3,0,3,3,381.0,127.0,3.0
2016-03,City Hotel,IRL,BB,Direct,D,1,8,0,2,2,4,309.4,77.35,4.0
2016-03,City Hotel,IRL,BB,Offline TA/TO,A,4,21,0,5,7,12,767.4,63.949999999999996,3.0
2016-03,City Hotel,IRL,BB,Online TA,A,9,44,1,7,15,22,1850.38,84.10818181818182,2.4444444444444446
2016-03,City Hotel,IRL,BB,Online TA,D,4,36,0,3,12,15,1623.57,108.238,3.75
2016-03,City Hotel,IRL,BB,Online TA,E,1,8,4,2,2,4,396.6,99.15,4.0
2016-03,City Hotel,IRL,HB,Online TA,A,1,6,0,0,3,3,257.04,85.68,3.0
2016-03,City Hotel,IRL,SC,Direct,A,1,6,0,0,3,3,256.5,85.5,3.0
2016-03,City Hotel,IRL,SC,Offline TA/TO,A,1,6,0,0,3,3,194.39999999999998,64.8,3.0
2016-03,City Hotel,IRL,SC,Online TA,A,12,76,4,6,32,38,2689.05,70.76447368421053,3.1666666666666665
2016-03,City Hotel,IRN,BB,Online TA,A,2,16,5,2,6,8,944.24,118.03,4.0
2016-03,City Hotel,IRN,BB,Online TA,D,1,12,0,2,2,4,588.0,147.0,4.0
2016-03,City Hotel,ISR,BB,Groups,A,12,66,0,0,36,36,2295.0,63.75,3.0
2016-03,City Hotel,ISR,BB,Online TA,A,1,6,0,1,2,3,179.73,59.91,3.0
2016-03,City Hotel,ISR,SC,Online TA,A,1,6,0,1,2,3,407.01,135.67,3.0
2016-03,City Hotel,ITA,BB,Complementary,A,1,0,2,0,1,1,6.0,6.0,1.0
2016-03,City Hotel,ITA,BB,Direct,A,3,14,6,3,4,7,921.0,131.57142857142858,2.3333333333333335
2016-03,City Hotel,ITA,BB,Direct,D,1,8,4,1,3,4,596.0,149.0,4.0
2016-03,City Hotel,ITA,BB,Direct,E,1,4,0,1,1,2,225.0,112.5,2.0
2016-03,City Hotel,ITA,BB,Groups,A,1,6,0,2,1,3,300.0,100.0,3.0
2016-03,City Hotel,ITA,BB,Offline TA/TO,A,10,70,9,13,19,32,2216.31,69.2596875,3.2
2016-03,City Hotel,ITA,BB,Online TA,A,33,200,1,31,78,109,10068.49,92.37146788990826,3.303030303030303
2016-03,City Hotel,ITA,BB,Online TA,D,11,80,0,12,28,40,3843.86,96.0965,3.6363636363636362
2016-03,City Hotel,ITA,HB,Direct,A,3,18,0,6,3,9,981.8999999999999,109.09999999999998,3.0
2016-03,City Hotel,ITA,HB,Offline TA/TO,A,1,6,0,2,1,3,351.0,117.0,3.0
2016-03,City Hotel,ITA,SC,Direct,A,1,1,0,0,1,1,99.0,99.0,1.0
2016-03,City Hotel,ITA,SC,Offline TA/TO,A,1,4,0,0,2,2,158.0,79.0,2.0
2016-03,City Hotel,ITA,SC,Online TA,A,14,74,0,17,22,39,3172.2599999999998,81.33999999999999,2.7857142857142856
2016-03,City Hotel,JPN,BB,Direct,A,1,14,0,4,10,14,1295.0,92.5,14.0
2016-03,City Hotel,JPN,BB,Offline TA/TO,A,1,6,0,1,2,3,174.0,58.0,3.0
2016-03,City Hotel,JPN,BB,Online TA,A,7,21,2,3,15,18,1509.26,83.84777777777778,2.5714285714285716
2016-03,City Hotel,JPN,BB,Online TA,F,1,6,6,2,1,3,524.7,174.9,3.0
2016-03,City Hotel,KAZ,BB,Online TA,D,1,6,0,2,1,3,315.9,105.3,3.0
2016-03,City Hotel,KOR,BB,Online TA,A,1,1,0,0,1,1,104.0,104.0,1.0
2016-03,City Hotel,KOR,BB,Online TA,D,1,3,0,0,1,1,187.0,187.0,1.0
2016-03,City Hotel,KWT,SC,Online TA,A,2,6,0,0,3,3,224.0,74.66666666666667,1.5
2016-03,City Hotel,LBY,BB,Groups,A,3,3,0,0,3,3,269.0,89.66666666666667,1.0
2016-03,City Hotel,LTU,BB,Online TA,D,1,6,0,1,1,2,246.6,123.3,2.0
2016-03,City Hotel,LUX,BB,Offline TA/TO,A,2,8,0,0,4,4,269.28,67.32,2.0
2016-03,City Hotel,LUX,HB,Direct,F,1,12,12,2,4,6,1220.4,203.4,6.0
2016-03,City Hotel,LUX,SC,Offline TA/TO,A,1,8,0,0,4,4,255.0,63.75,4.0
2016-03,City Hotel,MAR,BB,Corporate,D,1,3,0,0,3,3,225.0,75.0,3.0
2016-03,City Hotel,MAR,BB,Online TA,D,1,9,0,0,3,3,399.99,133.33,3.0
2016-03,City Hotel,MAR,HB,Online TA,F,1,6,6,0,3,3,726.99,242.33,3.0
2016-03,City Hotel,MAR,SC,Online TA,A,1,6,3,1,2,3,159.57,53.19,3.0
2016-03,City Hotel,MEX,BB,Direct,D,1,2,0,0,1,1,112.0,112.0,1.0
2016-03,City Hotel,MEX,BB,Online TA,D,1,9,0,0,3,3,551.01,183.67,3.0
2016-03,City Hotel,MOZ,BB,Direct,A,1,2,0,0,1,1,107.0,107.0,1.0
2016-03,City Hotel,MOZ,BB,Groups,A,1,4,0,0,4,4,396.0,99.0,4.0
2016-03,City Hotel,NLD,BB,Direct,A,1,3,0,0,3,3,237.0,79.0,3.0
2016-03,City Hotel,NLD,BB,Direct,D,1,1,0,0,1,1,110.0,110.0,1.0
2016-03,City Hotel,NLD,BB,Groups,A,1,3,0,0,3,3,153.0,51.0,3.0
